acb1d68b-00b1-4ff7-84b7-cb228c3e1471|Theo|Friedman|1da70895-f77f-44ef-b216-d63c02e696eb|73|172|11|FR|G|Portland, OR
b3d13334-85e1-45c0-b860-985dacede818|Johnathan|Loyd|1da70895-f77f-44ef-b216-d63c02e696eb|68|165|10|SR|G|Las Vegas, NV
b6bed672-89b5-4a41-bbb5-c07e5500a8ef|Brian|Crow|1da70895-f77f-44ef-b216-d63c02e696eb|78|220|35|JR|F|Novato, CA
b8f506b7-2c6f-4a49-beed-f95e40221af1|Joseph|Young|1da70895-f77f-44ef-b216-d63c02e696eb|75|185|3|JR|G|Houston, TX
c191f015-faba-4daa-8a3c-aa39557183fc|Mike|Moser|1da70895-f77f-44ef-b216-d63c02e696eb|80|210|0|SR|F|Portland, OR
c9311744-8fac-436e-bb47-b42a35755668|A.J.|Lapray|1da70895-f77f-44ef-b216-d63c02e696eb|76|185|24|FR|G|Salem, OR
da0bac0a-9e34-4e3d-9ff7-536a84a9be96|Jason|Calliste|1da70895-f77f-44ef-b216-d63c02e696eb|74|171|12|SR|G|Scarborough, Canada
ec7266dd-6aea-4c87-a131-6e5ab249e277|Damyean|Dotson|1da70895-f77f-44ef-b216-d63c02e696eb|77|202|21|SO|G|Houston, TX
fee26b24-4228-44c9-8805-dc68a5b9866a|Jalil|Abdul-Bassit|1da70895-f77f-44ef-b216-d63c02e696eb|76|185|15|JR|G|Anchorage, AK
03d73eab-7227-4b0c-bbe8-13b20f66a60a|Junior|Longrus|2d4f0015-adb4-4877-8c15-4a6eed7eed03|79|232|15|SO|F|Oakland, CA
0bb0d3e5-e78f-4db4-8933-87d8b54996eb|DaVonte|Lacy|2d4f0015-adb4-4877-8c15-4a6eed7eed03|75|206|25|JR|G|Tacoma, WA
4918835b-61e7-4b5a-ad9c-82fb38c4c434|Brett|Boese|2d4f0015-adb4-4877-8c15-4a6eed7eed03|79|214|33|SO|F|Spokane, WA
59712d48-1382-4d91-af1a-c7141c0c4566|Royce|Woolridge|2d4f0015-adb4-4877-8c15-4a6eed7eed03|75|175|22|JR|G|Phoenix, AZ
6164edd3-26b7-4bab-9c8b-f6e0a8028eb4|Ike|Iroegbu|2d4f0015-adb4-4877-8c15-4a6eed7eed03|74|190|0|FR|G|Elk Grove, CA
6bb4103c-2b69-4505-9eec-de5e4d39ed35|Will|DiIorio|2d4f0015-adb4-4877-8c15-4a6eed7eed03|77|190|5|SR|G|Bainbridge Island, WA
7aa0229c-a0e4-4faa-bbc6-44790235db0e|Jordan|Railey|2d4f0015-adb4-4877-8c15-4a6eed7eed03|82|264|20|JR|C|Beaverton, OR
82d36edb-b630-495e-8a6e-2a37c3963083|James|Hunter|2d4f0015-adb4-4877-8c15-4a6eed7eed03|81|250|13|JR|F|Sydney, Australia
8aaa5d41-3c4e-42ca-bca3-1dae39ac7ec2|D.J.|Shelton|2d4f0015-adb4-4877-8c15-4a6eed7eed03|82|240|23|JR|F|Rialto, CA
bff2e170-2927-4b02-ba33-f00530e6f6e9|Keaton|Hayenga|2d4f0015-adb4-4877-8c15-4a6eed7eed03|77|209|31|JR|F|Sammamish, WA
dfe027b3-91a9-41c4-8d32-4fc5023fa3b8|Que|Johnson|2d4f0015-adb4-4877-8c15-4a6eed7eed03|77|205|32|FR|F|Pontiac, MI
e12bf52b-fdb7-4f3f-aef4-aec88c85ff58|Dominic|Ballard|2d4f0015-adb4-4877-8c15-4a6eed7eed03|76|199|21|SO|G|Seattle, WA
edb5ee6c-9d23-4c02-94cc-adcfa70db96d|Josh|Hawkinson|2d4f0015-adb4-4877-8c15-4a6eed7eed03|81|220|24|FR|F|Shoreline, WA
f63e990f-4b2f-4eb8-952b-343e3c8b17e0|Dexter|Kernich-Drew|2d4f0015-adb4-4877-8c15-4a6eed7eed03|78|182|10|JR|G|Melbourne, Australia
17b1dec0-92f4-4378-a83a-fef2f5409e9d|Byron|Wesley|3a000455-de7c-4ca8-880e-abdce7f21da9|77|210|22|JR|G|Rancho Cucamonga, CA
18e2a6b7-f2d5-4680-889d-796a016c85dc|Darion|Clark|3a000455-de7c-4ca8-880e-abdce7f21da9|79|235|0|SO|F|Conyers, GA
2ac70089-f408-4b8d-aea4-c29334cfac2f|Katin|Reinhardt|3a000455-de7c-4ca8-880e-abdce7f21da9|77|210|1|SO|G|Dana Point, CA
2bdca66d-d701-4317-9a0b-b0cbe1015590|Devon|Pflueger|3a000455-de7c-4ca8-880e-abdce7f21da9|78|190|21|FR|F|San Juan Capistrano, CA
3c8e3139-669f-403f-bb1c-ef540950a1d8|Omar|Oraby|3a000455-de7c-4ca8-880e-abdce7f21da9|86|270|55|SR|C|Cairo, Egypt
42d8a8dc-5c79-433e-a0bd-eb35e7606425|D.J.|Haley|3a000455-de7c-4ca8-880e-abdce7f21da9|84|250|33|SR|C|Palmdale, CA
45bf02f0-6630-4131-96eb-d289f03d1cef|Daniel|Munoz|3a000455-de7c-4ca8-880e-abdce7f21da9|70|175|24|SR|G|Coto de Caza, CA
67da14ac-d395-4441-a5aa-b6b40408370d|Kahlil|Dukes|3a000455-de7c-4ca8-880e-abdce7f21da9|71|180|5|FR|G|Hartford, CT
6f6ba520-17ed-475d-a14e-2b70f72a38e3|Samer|Dhillon|3a000455-de7c-4ca8-880e-abdce7f21da9|79|200|13|FR|F|Sacramento, CA
849ead2c-43a7-41d3-b27f-c11e1c826a95|Nikola|Jovanovic|3a000455-de7c-4ca8-880e-abdce7f21da9|82|215|32|FR|F|Belgrade, Serbia
936872be-0583-4c96-88a9-fe17a967152e|Strahinja|Gavrilovic|3a000455-de7c-4ca8-880e-abdce7f21da9|81|225|14|SO|F|Kragujevac, Serbia
9e127f60-4a2c-45b4-89d1-b00798924be6|J.T.|Terrell|3a000455-de7c-4ca8-880e-abdce7f21da9|75|185|20|SR|G|Burlington, NC
a60412e2-27fa-4ccf-8eb9-b6ddf65d8949|Brendyn|Taylor|3a000455-de7c-4ca8-880e-abdce7f21da9|74|185|15|SO|G|Los Angeles, CA
ca34f3be-e0b4-487e-8ed6-dc2457ce453d|Roschon|Prince|3a000455-de7c-4ca8-880e-abdce7f21da9|77|210|2|FR|F|Long Beach, CA
e637b90d-e368-4bab-8945-fe53f9eca331|Pe'Shon|Howard|3a000455-de7c-4ca8-880e-abdce7f21da9|75|190|10|SR|G|Los Angeles, CA
eabff87a-4de8-4596-9099-e8d46a2c8b13|Julian|Jacobs|3a000455-de7c-4ca8-880e-abdce7f21da9|75|175|12|FR|G|Las Vegas, NV
eb1fe284-1092-4132-a360-02c18fa77708|Chass|Bryan|3a000455-de7c-4ca8-880e-abdce7f21da9|69|165|3|SO|G|Oak Park, CA
1bafb8ad-15b9-4750-9729-7926d27742b3|Angus|Brandt|532d3874-b4b3-4c5c-acc6-749a6db26c8f|82|246|12|SR|C|Sydney, Australia
1edadaed-d731-4dc4-9c99-d2472ea4e0d9|Cheikh|N'diaye|532d3874-b4b3-4c5c-acc6-749a6db26c8f|84|230|5|FR|C|Dakar, Senegal
363e8522-1170-49ac-b378-42763d266798|Victor|Robbins|532d3874-b4b3-4c5c-acc6-749a6db26c8f|78|197|1|SO|G-F|Compton, CA
4e6f2217-f1c8-4d13-9a16-dcfde389465f|Daniel|Jones|532d3874-b4b3-4c5c-acc6-749a6db26c8f|83|219|10|SR|C|Orland, CA
5768e360-c69f-4a8a-b83b-83dae0792e91|C.J.|Mitchell|532d3874-b4b3-4c5c-acc6-749a6db26c8f|73|182|24|SR|G|Portland, OR
672b03fe-8948-475d-a740-0b41775076ff|Roberto|Nelson|532d3874-b4b3-4c5c-acc6-749a6db26c8f|75|198|55|SR|G|Santa Barbara, CA
75b73e0d-a5fa-4270-a473-4ab3542738c2|Hallice|Cooke|532d3874-b4b3-4c5c-acc6-749a6db26c8f|75|185|3|FR|G|Union City, NJ
7806ae82-7f1c-4ed4-b1fb-865774012b69|Alex|Roth|532d3874-b4b3-4c5c-acc6-749a6db26c8f|76|183|22|FR|G|Salem, OR
82597bfe-3031-4b05-8c11-765d9b2eafa4|Daniel|Gomis|532d3874-b4b3-4c5c-acc6-749a6db26c8f|82|223|14|SO|F|Thies, Senegal
93a77c55-fdfb-48d7-890e-3118141082b9|Challe|Barton|532d3874-b4b3-4c5c-acc6-749a6db26c8f|75|197|4|JR|G|Goteborg, Sweden
9d98f4c1-413a-40aa-acaf-a82b399f1578|Michael|Moyer|532d3874-b4b3-4c5c-acc6-749a6db26c8f|75|207|2|SR|G|Turner, OR
a0669f6c-b584-47db-abc1-840f92cd4f86|Malcolm|Duvivier|532d3874-b4b3-4c5c-acc6-749a6db26c8f|74|205|11|FR|G|Toronto, Canada
b577128e-f871-4c64-bc5c-fa1f42e03f83|Eric|Moreland|532d3874-b4b3-4c5c-acc6-749a6db26c8f|82|218|15|JR|F|Houston, TX
dc090308-a542-48c4-b767-e1435b3f7bdf|Jarmal|Reid|532d3874-b4b3-4c5c-acc6-749a6db26c8f|79|231|32|SO|F|Decatur, GA
dcf02457-2162-4d76-aa15-1588f5aacac7|Langston|Morris-Walker|532d3874-b4b3-4c5c-acc6-749a6db26c8f|77|216|13|SO|G|Berkeley, CA
dfb034d6-9d38-4978-baae-58104a3b73a8|Devon|Collier|532d3874-b4b3-4c5c-acc6-749a6db26c8f|80|216|44|SR|F|Bronx, NY
ecee50e6-f351-4587-b59b-909f91cd7d16|Olaf|Schaftenaar|532d3874-b4b3-4c5c-acc6-749a6db26c8f|82|224|30|SO|F|Utrecht, Netherlands
071457c1-912a-4eb8-b110-bcead8b40dd8|Marcus|Allen|683ab61f-546f-44da-b085-c3a5740554aa|75|180|15|FR|G|Las Vegas, NV
23e6b4c0-45b8-4dbc-b314-c8212a0dbb61|Chasson|Randle|683ab61f-546f-44da-b085-c3a5740554aa|73|180|5|JR|G|Rock Island, IL
2cb5a35d-edd2-418e-aa6c-7ef79a81b8c5|Scott|Woods|683ab61f-546f-44da-b085-c3a5740554aa|80|210|31|FR|F|Simi Valley, CA
30312459-63d3-4fae-ac84-a25cb34a476d|Jack|Ryan|683ab61f-546f-44da-b085-c3a5740554aa|80|215|14|JR|G-F|Glenview, IL
3bd91b04-b7bc-4354-9265-b16adf9ffcf3|Grant|Verhoeven|683ab61f-546f-44da-b085-c3a5740554aa|81|240|30|SO|C|Hanford, CA
4a53bc3f-213b-4cec-b59a-802f2977f516|Josh|Huestis|683ab61f-546f-44da-b085-c3a5740554aa|79|230|24|SR|F|Great Falls, MT
4c8a150c-66de-4fa0-8401-0960cdc2f044|Stefan|Nastic|683ab61f-546f-44da-b085-c3a5740554aa|83|245|4|JR|C|Thornhill, Canada
52e82e84-a9e7-4719-8fb3-a95ee3b53523|Wade|Morgan|683ab61f-546f-44da-b085-c3a5740554aa|73|168|20|JR|G|South Orange, NJ
561d0e7d-a874-4ebf-a8a8-4930ac15a332|Rosco|Allen|683ab61f-546f-44da-b085-c3a5740554aa|81|215|25|SO|F|Budapest, Hungary
594b060b-783b-44b3-93fc-690dc1025d40|Andy|Brown|683ab61f-546f-44da-b085-c3a5740554aa|79|215|11|SR|F|Yorba Linda, CA
5c2e854a-f754-4aca-bb20-09e8761c70d3|Dwight|Powell|683ab61f-546f-44da-b085-c3a5740554aa|82|235|33|SR|F|Toronto, Canada
624baee7-71ee-47f8-be98-1f492af68577|John|Gage|683ab61f-546f-44da-b085-c3a5740554aa|82|235|40|SR|F-C|Vashon Island, WA
76e31329-a633-484c-98d8-998fe4a46b4c|Elliott|Bullock|683ab61f-546f-44da-b085-c3a5740554aa|83|245|44|JR|F-C|Salt Lake City, UT
7e9dcd58-93dc-430c-b0a9-eae2ece657fa|Christian|Sanders|683ab61f-546f-44da-b085-c3a5740554aa|76|185|1|SO|G|Houston, TX
c14995cf-7a2f-4094-bca3-e19e7fc1eb29|Aaron|Bright|683ab61f-546f-44da-b085-c3a5740554aa|71|178|2|SR|G|Bellevue, WA
cd9c3ed4-f430-4a3d-8ce0-29eab8320b15|Schuyler|Rimmer|683ab61f-546f-44da-b085-c3a5740554aa|82|235|0|FR|C|Orlando, FL
d975a483-f639-4fa7-a4c2-55d8980d1d21|Malcolm|Allen|683ab61f-546f-44da-b085-c3a5740554aa|73|170|3|FR|G|Las Vegas, NV
dec9edc2-41af-46de-927e-e91f50a7803b|Robbie|Lemons|683ab61f-546f-44da-b085-c3a5740554aa|75|205|10|SR|G|Carmichael, CA
ff9a1102-e881-4cf4-9d96-523f1883a2be|Anthony|Brown|683ab61f-546f-44da-b085-c3a5740554aa|78|215|21|JR|F-G|Fountain Valley, CA
0191e68f-addb-46ee-ad74-1a50a8741f20|Kaleb|Tarczewski|9b166a3f-e64b-4825-bb6b-92c6f0418263|84|250|35|SO|C|Claremont, NH
01e1880a-bca6-4f5f-9f28-9dd93b216c81|Drew|Mellon|9b166a3f-e64b-4825-bb6b-92c6f0418263|78|210|55|JR|F|Santa Ana, CA
103cba40-fff7-41cf-ad61-077954f6ede9|Matt|Korcheck|9b166a3f-e64b-4825-bb6b-92c6f0418263|82|225|31|JR|F|Tucson, AZ
2d7c754a-814a-4752-9824-6b6e1f7a4fd9|Chris|Johnson|9b166a3f-e64b-4825-bb6b-92c6f0418263|78|210|52|JR|F|Gilbert, AZ
3503f767-f100-4cb4-9fcc-d0463d6f049a|Jacob|Hazzard|9b166a3f-e64b-4825-bb6b-92c6f0418263|71|165|50|SO|G|Los Angeles, CA
45b9d8f5-5676-4d0c-a8fc-1536bdb92e36|Elliot|Pitts|9b166a3f-e64b-4825-bb6b-92c6f0418263|77|180|24|FR|G-F|Dublin, CA
51886fc0-f9e9-4f9b-a80f-ede41de904bc|Nick|Johnson|9b166a3f-e64b-4825-bb6b-92c6f0418263|75|200|13|JR|G|Gilbert, AZ
53403363-9d68-466d-9f03-9c13350f47f3|Zach|Peters|9b166a3f-e64b-4825-bb6b-92c6f0418263|82|238|33|SO|F-C|Plano, TX
55a5863a-a3a4-4e99-9d73-09bc238290b6|Rondae|Hollis-Jefferson|9b166a3f-e64b-4825-bb6b-92c6f0418263|79|205|23|FR|F|Chester, PA
73e5cc28-df56-4228-8045-e9172f1d1bc8|Brandon|Ashley|9b166a3f-e64b-4825-bb6b-92c6f0418263|80|235|21|SO|F|San Francisco, CA
7fe65968-f304-44da-99aa-dbaae3fb0178|Gabe|York|9b166a3f-e64b-4825-bb6b-92c6f0418263|74|185|1|SO|G|Orange, CA
859c29f8-a157-4134-a57a-2b3a89f23e25|Trey|Mason|9b166a3f-e64b-4825-bb6b-92c6f0418263|74|190|44|FR|G|Los Angeles, CA
b373b650-f392-4da3-b753-55b631403bc7|Aaron|Gordon|9b166a3f-e64b-4825-bb6b-92c6f0418263|80|210|11|FR|F|San Jose, CA
c1dcff58-8c40-4cc9-ab9b-b545b1f371f0|Eric|Conklin|9b166a3f-e64b-4825-bb6b-92c6f0418263|79|240|54|FR|F|Scottsdale, AZ
d3c7e1f2-c9c6-4696-968c-387213bb42dc|T.J.|McConnell|9b166a3f-e64b-4825-bb6b-92c6f0418263|73|190|4|JR|G|Pittsburgh, PA
f20ea5d1-b5fc-448a-a85b-fc6d2c5b5d53|Jordin|Mayes|9b166a3f-e64b-4825-bb6b-92c6f0418263|75|200|20|SR|G|Los Angeles, CA
018da264-0c34-46ff-bf93-12f08ba6b9a2|George|King|9fccbf28-2858-4263-821c-fdefb3c7efa3|77|205|24|FR|F-G|San Antonio, TX
01ffbabf-3b82-43e1-96ff-62adac483e8f|Chris|Jenkins|9fccbf28-2858-4263-821c-fdefb3c7efa3|79|185|11|FR|F-G|Detroit, MI
1737704a-4884-4ebd-be51-1d34f27e7da2|Jaron|Hopkins|9fccbf28-2858-4263-821c-fdefb3c7efa3|77|190|23|FR|G|Mesa, AZ
1ea451c9-c5d4-48ad-b06f-07f5c81de7ea|Wesley|Gordon|9fccbf28-2858-4263-821c-fdefb3c7efa3|80|230|1|FR|G|Colorado Springs, CO
2c0dbd58-1500-43a4-9c26-447df2fafac4|Beau|Gamble|9fccbf28-2858-4263-821c-fdefb3c7efa3|72|180|14|JR|G|Boulder, CO
3e67ce14-cf27-4587-a49b-34554c859e9f|Dustin|Thomas|9fccbf28-2858-4263-821c-fdefb3c7efa3|79|205|13|FR|F|Texarkana, TX
49058af3-ead8-45f2-b2d2-275dbf17b579|Xavier|Talton|9fccbf28-2858-4263-821c-fdefb3c7efa3|73|180|3|SO|G|Sterling, CO
4dc81be4-7c5f-4713-8764-aa68f441f4bf|Geoffrey|Bates|9fccbf28-2858-4263-821c-fdefb3c7efa3|75|200|35|SR|G|Plano, TX
5b5cbd03-e455-4a3a-9b79-b23b6dbe5fbc|Xavier|Johnson|9fccbf28-2858-4263-821c-fdefb3c7efa3|78|220|2|SO|F|Los Angeles, CA
6631fc4b-880c-4fde-8c11-6d91598197d0|Kevin|Nelson|9fccbf28-2858-4263-821c-fdefb3c7efa3|74|185|12|SR|G|Albuquerque, NM
76d81aa6-9819-4c4d-88de-ed273d2e4daf|Eli|Stalzer|9fccbf28-2858-4263-821c-fdefb3c7efa3|75|190|5|SO|G|Brea, CA
7b7eae7d-acd7-4cdf-b07d-e59df32b372c|Ben|Mills|9fccbf28-2858-4263-821c-fdefb3c7efa3|84|220|32|SR|C|Hartland, WI
92618261-5d21-4d2b-9872-89512145fecb|Tre'Shaun|Fletcher|9fccbf28-2858-4263-821c-fdefb3c7efa3|77|200|10|FR|F-G|Tacoma, WA
9347b8bf-3ed4-4697-8e7e-7af7b209f22b|Spencer|Dinwiddie|9fccbf28-2858-4263-821c-fdefb3c7efa3|78|200|25|JR|G|Woodland Hills, CA
9ff857d8-40cd-4276-9615-b9f772630cde|Brett|Brady|9fccbf28-2858-4263-821c-fdefb3c7efa3|73|160|15|SO|G|Highlands Ranch, CO
a833f3d9-d19e-4d21-bb57-84a88ab89514|Josh|Scott|9fccbf28-2858-4263-821c-fdefb3c7efa3|82|230|40|SO|F|Monument, CO
ec8f35a6-7930-46de-980c-1c97f5e0ae4b|Askia|Booker|9fccbf28-2858-4263-821c-fdefb3c7efa3|73|170|0|JR|G|Los Angeles, CA
0999eec2-5d4c-4400-a2b9-96cfb81e0530|Jabari|Bird|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|78|190|23|FR|G|Richmond, CA
0c07b216-b007-4e2d-8563-7830bb4efcd6|Justin|Cobbs|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|75|190|1|SR|G|Los Angeles, CA
0d372c33-37e1-4c56-9fa7-53f080da36e4|Richard|Solomon|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|82|235|35|SR|F|Los Angeles, CA
0f97bba0-510c-4d82-8eeb-ebe1b5063bb6|Kahlil|Johnson|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|79|206|20|so|G|Los Angeles, CA
42057d83-098a-4b0d-b94d-688ce0e22523|Roger|Moute a Bidias|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|79|200|12|FR|F|Cameroon
4834b3f4-cb13-4333-be86-25dd6d4fbcc9|Sam|Singer|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|76|195|2|FR|G|Miami, FL
4dcd0d8d-02c2-4ff6-8777-0049cee0dc9a|Garrett|Galvin|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|76|198|10|SO|G|Rancho Santa Fe, CA
523e9539-f291-480b-8b26-5824ed65aeeb|Tyrone|Wallace|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|76|186|3|SO|G|Bakersfield, CA
52448fa6-0e16-47dc-8b1f-cab8eae93cee|Christian|Behrens|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|81|225|14|SO|F|Maple Valley, WA
61f662b2-2e4a-425f-a56a-0637ba5df2e5|Jeff|Powers|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|79|223|21|SR|G|Clayton, CA
69142e3c-f757-4e7a-86c7-d1df18eaed61|Kameron|Rooks|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|84|270|44|FR|C|San Marcos, CA
7db8e248-1f37-459a-8d5e-92bb9535dc8b|Jordan|Mathews|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|76|200|22|FR|G|Santa Monica, CA
a8a4d74e-9135-4a61-9fe5-d630edd09778|David|Kravish|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|81|221|45|JR|F|Lee's Summit, MO
fecaec46-b4c1-4b1d-b152-036cb59f62ba|Ricky|Kreklow|aacdc78d-b7fa-48f6-9686-2fdb8a95030e|78|210|24|JR|G|Columbia, MO
04b30276-bb14-4a2e-97b5-8fea8aa8ef0a|Calaen|Robinson|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|74|190|11|SO|G|Tempe, AZ
17949b71-81ff-4399-93b2-8d8f48a28ad3|Jonathan|Gilling|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|79|219|31|JR|F|Rungsted Kyst, Denmark
260809d4-6668-440f-bb33-3121b846029e|Jahii|Carson|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|70|180|1|SO|G|Mesa, AZ
46d47a6d-e62b-4933-beda-02d5e36e3d96|Brandan|Kearney|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|77|190|32|JR|F|Detroit, MI
57ff0d1a-6225-48be-b648-a18d71cb5ff3|Eric|Jacobsen|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|82|235|21|SO|F|Chandler, AZ
6fc8424e-239c-40ae-9a9d-94678b428b07|Sai|Tummala|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|79|215|24|SO|F|Phoenix, AZ
9c55a892-6e21-4d3a-98d0-9dc1a76c078f|Jarett|Upchurch|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|73|192|22|SR|G|Scottsdale, AZ
9d79b9f6-9f4d-491a-a8b4-e8af0474c79d|Bo|Barnes|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|76|195|4|JR|G|Scottsdale, AZ
a3ec21a0-940c-46b5-a327-a87612e4a393|Jordan|Bachynski|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|86|248|13|SR|C|Calgary, AB
b2e68f3a-20b1-4a19-969d-7608ac988fed|Dave|Whitmore|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|78|215|33|SO|F|Tempe, AZ
b36fae7c-a7a5-44fb-a21e-80bdd5c1b5bb|Jermaine|Marshall|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|76|215|34|SR|G|Etters, PA
b644bd2b-4354-423f-b71a-b5906cdf4c31|Chance|Murray|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|74|180|3|FR|G|Los Angeles, CA
c57ac7f8-a876-4c44-b1dd-98c539ce68e7|Shaquielle|McKissic|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|77|200|40|JR|F|Seattle, WA
e336a430-ada3-4739-98c9-0d0d467eeb41|Richie|Edwards|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|79|220|5|SR|F|Lakeland, FL
fdd92235-668b-438f-be63-73ca4a9048f4|Egor|Koulechov|ad4bc983-8d2e-4e6f-a8f9-80840a786c64|77|205|15|FR|G-F|Volgograd, Russia
02fe7306-69b3-4041-8b40-43a6ebd9a898|Hikeem|Stewart|e52c9644-717a-46f4-bf16-aeca000b3b44|74|185|4|JR|G|Seattle, WA
0d3a6ece-3285-45a2-b68c-c05ff4f88187|Darin|Johnson|e52c9644-717a-46f4-bf16-aeca000b3b44|76|195|1|FR|G|Sacramento, CA
0f553e16-415b-41e9-8690-800c0e132a6f|Connor|Smith|e52c9644-717a-46f4-bf16-aeca000b3b44|81|200|10|SR|F|Wenatchee, WA
171fcbff-45f7-47a0-baf9-c19881282393|Andrew|Andrews|e52c9644-717a-46f4-bf16-aeca000b3b44|74|195|12|SO|G|Portland, OR
2eb5970a-e00b-49c1-8999-1155a80a58b1|Jernard|Jarreau|e52c9644-717a-46f4-bf16-aeca000b3b44|82|220|33|SO|F|New Orleans, LA
4e5ba4c5-856d-4b3f-ab6f-ea0d351cbf5c|Mike|Anderson|e52c9644-717a-46f4-bf16-aeca000b3b44|77|200|11|JR|G|Hartford, CT
5e4c3163-7bfa-4f8a-b355-ed540929f323|Perris|Blackwell|e52c9644-717a-46f4-bf16-aeca000b3b44|81|280|2|SR|F|Etiwanda, CA
